id,DOI,year,journal,discipline,citations,relative citation score
50958890,10.1119/1.4816242,2013,AMERICAN JOURNAL OF PHYSICS,Physics,9,0.781
50965380,10.1186/1476-4598-12-85,2013,MOLECULAR CANCER,Clinical Medicine,57,2.54
50966275,10.1016/B978-0-12-407190-2.00007-1,2013,ADVANCES IN CANCER RESEARCH,Clinical Medicine,117,5.213
51104061,10.1593/neo.13314,2013,NEOPLASIA,Clinical Medicine,69,3.074
51123763,10.7785/tcrt.2012.500330,2013,TECHNOLOGY IN CANCER RESEARCH & TREATMENT,Clinical Medicine,7,0.312
51490464,10.1016/j.ymeth.2013.06.019,2013,METHODS-A COMPANION TO METHODS IN ENZYMOLOGY,Biomedical Research,48,1.984
49924227,10.1172/JCI64750,2013,JOURNAL OF CLINICAL INVESTIGATION,Clinical Medicine,22,1.339
49949407,10.1002/pros.22566,2013,PROSTATE,Clinical Medicine,29,2.419
49952354,10.1021/bc3005842,2013,BIOCONJUGATE CHEMISTRY,Biomedical Research,32,1.323
51251204,10.1016/j.urolonc.2012.01.001,2013,UROLOGIC ONCOLOGY,Clinical Medicine,18,1.502
51870538,10.1158/1055-9965.EPI-13-0668,2013,CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,Clinical Medicine,15,0.668
51885609,10.1002/jbmr.1992,2013,JOURNAL OF BONE AND MINERAL RESEARCH,Biomedical Research,18,0.977
51895312,10.1021/ja404940s,2013,JOURNAL OF THE AMERICAN CHEMICAL SOCIETY,Chemistry,10,0.39
51901482,10.1095/biolreprod.113.108845,2014,BIOLOGY OF REPRODUCTION,Clinical Medicine,19,1.451
51978743,10.1200/JCO.2012.48.6431,2014,JOURNAL OF CLINICAL ONCOLOGY,Clinical Medicine,38,2.127
49999350,10.1002/humu.22202,2013,HUMAN MUTATION,Biomedical Research,26,1.069
49999763,10.1016/j.joca.2012.10.004,2013,OSTEOARTHRITIS AND CARTILAGE,Clinical Medicine,10,0.564
48093599,10.1038/pcan.2011.38,2012,PROSTATE CANCER AND PROSTATIC DISEASES,Clinical Medicine,7,0.506
48093602,10.1038/pcan.2011.49,2012,PROSTATE CANCER AND PROSTATIC DISEASES,Clinical Medicine,11,0.795
48094115,10.1002/stem.1035,2012,STEM CELLS,Biomedical Research,158,5.443
51349680,10.1021/ml4002425,2013,ACS MEDICINAL CHEMISTRY LETTERS,Clinical Medicine,13,0.81
52091722,10.1186/1476-4598-13-1,2014,MOLECULAR CANCER,Clinical Medicine,20,1.119
51351828,10.1038/ng.2771,2013,NATURE GENETICS,Biomedical Research,300,12.334
52099751,10.1002/mrm.25091,2014,MAGNETIC RESONANCE IN MEDICINE,Clinical Medicine,15,1.544
52105317,10.1016/j.actbio.2013.11.017,2014,ACTA BIOMATERIALIA,Engineering and Technology,31,1.659
50883848,10.7785/tcrt.2012.500325,2013,TECHNOLOGY IN CANCER RESEARCH & TREATMENT,Clinical Medicine,22,0.98
52160296,10.1016/j.cell.2013.12.043,2014,CELL,Biomedical Research,155,7.883
52176895,10.1016/j.media.2013.12.002,2014,MEDICAL IMAGE ANALYSIS,Engineering and Technology,50,6.718
52180744,10.1038/mt.2013.262,2014,MOLECULAR THERAPY,Biomedical Research,46,2.569
52185592,10.1002/ijc.28561,2014,INTERNATIONAL JOURNAL OF CANCER,Clinical Medicine,59,3.303
51357973,10.1021/bi400714v,2013,BIOCHEMISTRY,Biomedical Research,3,0.124
51469296,10.1158/1541-7786.MCR-12-0705,2013,MOLECULAR CANCER RESEARCH,Clinical Medicine,24,1.069
51469300,10.1158/1541-7786.MCR-13-0108,2013,MOLECULAR CANCER RESEARCH,Clinical Medicine,17,0.757
52195811,10.1074/jbc.M113.492140,2014,JOURNAL OF BIOLOGICAL CHEMISTRY,Biomedical Research,48,2.441
52380838,10.1364/AO.53.002345,2014,APPLIED OPTICS,Physics,3,0.368
52205440,10.1371/journal.pone.0090022,2014,PLOS ONE,Biomedical Research,62,3.094
52213735,10.1186/1471-2407-14-90,2014,BMC CANCER,Clinical Medicine,21,1.175
52264938,10.1093/jnci/djt369,2014,JOURNAL OF THE NATIONAL CANCER INSTITUTE,Clinical Medicine,140,7.836
52275386,10.1002/jbm.a.34825,2014,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART A,Biomedical Research,13,0.837
52321131,10.1097/BOT.0000000000000064,2014,JOURNAL OF ORTHOPAEDIC TRAUMA,Clinical Medicine,6,0.581
51480802,10.1166/jbn.2014.1717,2014,JOURNAL OF BIOMEDICAL NANOTECHNOLOGY,Biomedical Research,5,0.322
52332216,10.1016/j.ymeth.2013.07.040,2014,METHODS-A COMPANION TO METHODS IN ENZYMOLOGY,Biomedical Research,3,0.153
51486239,10.1038/nrc3627,2013,NATURE REVIEWS CANCER,Clinical Medicine,406,18.088
51490462,10.1016/j.ymeth.2013.06.034,2013,METHODS-A COMPANION TO METHODS IN ENZYMOLOGY,Biomedical Research,24,0.992
52339048,10.1158/0008-5472.CAN-13-3159,2014,CANCER RESEARCH,Clinical Medicine,116,6.493
51490463,10.1016/j.ymeth.2013.05.027,2013,METHODS-A COMPANION TO METHODS IN ENZYMOLOGY,Biomedical Research,27,1.116
52339051,10.1158/0008-5472.CAN-13-1729,2014,CANCER RESEARCH,Clinical Medicine,40,2.239
51495070,10.1016/j.jconrel.2013.05.037,2013,JOURNAL OF CONTROLLED RELEASE,Clinical Medicine,35,2.182
52390324,10.1007/s12672-014-0171-4,2014,HORMONES & CANCER,Clinical Medicine,19,1.064
51043455,10.2522/ptj.20120148,2013,PHYSICAL THERAPY,Clinical Medicine,5,0.474
49690651,10.1016/j.canlet.2012.09.016,2013,CANCER LETTERS,Clinical Medicine,6,0.267
52390676,10.1530/ERC-13-0293,2014,ENDOCRINE-RELATED CANCER,Clinical Medicine,18,1.008
49696407,10.1002/pros.22535,2013,PROSTATE,Clinical Medicine,33,2.753
51505597,10.1158/1055-9965.EPI-13-0612,2013,CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,Clinical Medicine,2,0.089
52341456,10.1158/2159-8290.CD-13-0346,2014,CANCER DISCOVERY,Clinical Medicine,34,1.903
52343980,10.1016/j.pediatrneurol.2013.12.002,2014,PEDIATRIC NEUROLOGY,Clinical Medicine,24,1.491
49705658,10.1089/gtmb.2012.0161,2013,GENETIC TESTING AND MOLECULAR BIOMARKERS,Biomedical Research,13,0.534
52345665,10.1016/j.addr.2013.09.008,2014,ADVANCED DRUG DELIVERY REVIEWS,Clinical Medicine,146,10.888
52438196,10.1093/nar/gkt1382,2014,NUCLEIC ACIDS RESEARCH,Biomedical Research,47,2.39
49705827,10.1517/14728222.2013.733001,2013,EXPERT OPINION ON THERAPEUTIC TARGETS,Clinical Medicine,103,6.42
52441277,10.1021/cb400837t,2014,ACS CHEMICAL BIOLOGY,Biomedical Research,9,0.458
52449987,10.1084/jem.20130590,2014,JOURNAL OF EXPERIMENTAL MEDICINE,Clinical Medicine,91,5.451
49706345,10.1016/j.biomaterials.2012.09.048,2013,BIOMATERIALS,Biomedical Research,74,4.017
49719221,10.1016/j.nima.2012.05.026,2013,NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH SECTION A-ACCELERATORS SPECTROMETERS DETECTORS AND ASSOCIATED EQUIPMENT,Physics,7,0.706
51545238,10.1016/j.humimm.2013.08.280,2013,HUMAN IMMUNOLOGY,Clinical Medicine,2,0.097
49719283,10.1002/pros.22554,2013,PROSTATE,Clinical Medicine,11,0.918
49725903,10.1039/c2lc41136a,2013,LAB ON A CHIP,Engineering and Technology,32,1.507
49731255,10.1038/onc.2012.27,2013,ONCOGENE,Biomedical Research,37,1.521
51206143,10.1016/j.eurpolymj.2013.07.004,2013,EUROPEAN POLYMER JOURNAL,Chemistry,15,0.997
51553802,10.1038/nprot.2013.146,2013,NATURE PROTOCOLS,Biomedical Research,128,5.292
51554559,10.1593/neo.13784,2013,NEOPLASIA,Clinical Medicine,38,1.693
49731544,10.1118/1.4771957,2013,MEDICAL PHYSICS,Clinical Medicine,2,0.163
51554564,10.1593/neo.13402,2013,NEOPLASIA,Clinical Medicine,35,1.559
51556476,10.7150/thno.6717,2013,THERANOSTICS,Biomedical Research,25,0.976
51556479,10.7150/thno.5506,2013,THERANOSTICS,Biomedical Research,18,0.703
52472300,10.1158/1055-9965.EPI-13-1180,2014,CANCER EPIDEMIOLOGY BIOMARKERS & PREVENTION,Clinical Medicine,11,0.616
52511366,10.1364/BOE.5.001512,2014,BIOMEDICAL OPTICS EXPRESS,Physics,9,1.103
51225942,10.1371/journal.pone.0074671,2013,PLOS ONE,Biomedical Research,11,0.429
49732367,10.1016/j.nano.2012.09.001,2013,NANOMEDICINE-NANOTECHNOLOGY BIOLOGY AND MEDICINE,Biomedical Research,50,2.807
51226553,10.1371/journal.pone.0076593,2013,PLOS ONE,Biomedical Research,11,0.429
51240363,10.1038/nbt.2678,2013,NATURE BIOTECHNOLOGY,Biomedical Research,101,3.942
51240912,10.1093/carcin/bgt156,2013,CARCINOGENESIS,Clinical Medicine,13,0.579
52520026,10.1074/jbc.M113.498576,2014,JOURNAL OF BIOLOGICAL CHEMISTRY,Biomedical Research,16,0.814
51241512,10.1038/nrurol.2013.185,2013,NATURE REVIEWS UROLOGY,Clinical Medicine,25,2.085
51422713,10.1016/j.jmatprotec.2013.05.011,2013,JOURNAL OF MATERIALS PROCESSING TECHNOLOGY,Engineering and Technology,8,0.377
51571357,10.1016/j.cell.2013.11.012,2013,CELL,Biomedical Research,328,13.56
51575598,10.1682/JRRD.2012.11.0204,2013,JOURNAL OF REHABILITATION RESEARCH AND DEVELOPMENT,Health,3,0.356
52520881,10.1161/ATVBAHA.113.302586,2014,ARTERIOSCLEROSIS THROMBOSIS AND VASCULAR BIOLOGY,Clinical Medicine,14,0.845
51604848,10.7554/eLife.00499,2013,ELIFE,Biomedical Research,199,8.227
51611932,10.1002/pros.22735,2014,PROSTATE,Clinical Medicine,21,2.078
51247666,10.1111/jpi.12084,2013,JOURNAL OF PINEAL RESEARCH,Clinical Medicine,25,1.251
51425281,10.1038/pcan.2013.21,2013,PROSTATE CANCER AND PROSTATIC DISEASES,Clinical Medicine,17,1.418
52537836,10.1007/s13277-014-1638-1,2014,TUMOR BIOLOGY,Clinical Medicine,19,1.064
51611936,10.1002/pros.22740,2014,PROSTATE,Clinical Medicine,21,2.078
49747014,10.1016/j.actbio.2012.08.008,2013,ACTA BIOMATERIALIA,Engineering and Technology,73,3.438
49749752,10.1007/s00251-012-0660-y,2013,IMMUNOGENETICS,Clinical Medicine,9,0.435
49766406,10.1142/S1793545809000620,2009,JOURNAL OF INNOVATIVE OPTICAL HEALTH SCIENCES,Clinical Medicine,6,0.296
51632741,10.1016/j.ajpath.2013.09.027,2014,AMERICAN JOURNAL OF PATHOLOGY,Clinical Medicine,123,11.654
52553603,10.1158/1078-0432.CCR-13-3085,2014,CLINICAL CANCER RESEARCH,Clinical Medicine,27,1.511
51640294,10.1158/1078-0432.CCR-13-1581,2013,CLINICAL CANCER RESEARCH,Clinical Medicine,29,1.292
51425283,10.1038/pcan.2013.36,2013,PROSTATE CANCER AND PROSTATIC DISEASES,Clinical Medicine,9,0.751
51647054,10.1038/ncb2884,2014,NATURE CELL BIOLOGY,Biomedical Research,132,6.713
51248789,10.1530/ERC-13-0204,2013,ENDOCRINE-RELATED CANCER,Clinical Medicine,16,0.713
49799696,10.1142/S179354581100154X,2011,JOURNAL OF INNOVATIVE OPTICAL HEALTH SCIENCES,Clinical Medicine,5,0.31
49824073,10.1371/journal.pone.0052106,2012,PLOS ONE,Biomedical Research,52,1.665
49827478,10.1586/ERV.12.107,2012,EXPERT REVIEW OF VACCINES,Clinical Medicine,14,0.597
49853330,10.1214/12-AOAS543,2012,ANNALS OF APPLIED STATISTICS,Mathematics,4,0.479
49855359,10.1117/1.JBO.17.11.116021,2012,JOURNAL OF BIOMEDICAL OPTICS,Physics,35,3.187
49858735,10.1586/ERV.12.122,2012,EXPERT REVIEW OF VACCINES,Clinical Medicine,7,0.298
49862913,10.1530/ERC-12-0085,2012,ENDOCRINE-RELATED CANCER,Clinical Medicine,109,4.218
49865156,10.1002/adhm.201100055,2012,ADVANCED HEALTHCARE MATERIALS,Biomedical Research,30,1.485
49904449,10.1007/128_2011_209,2012,TOPICS IN CURRENT CHEMISTRY,Chemistry,15,0.457
49915602,10.1021/ml3003204,2013,ACS MEDICINAL CHEMISTRY LETTERS,Clinical Medicine,7,0.436
51425291,10.1038/pcan.2013.28,2013,PROSTATE CANCER AND PROSTATIC DISEASES,Clinical Medicine,18,1.502
49922035,10.1038/nbt.2459,2013,NATURE BIOTECHNOLOGY,Biomedical Research,309,12.061
49937148,10.1002/mc.21833,2013,MOLECULAR CARCINOGENESIS,Clinical Medicine,43,1.916
51827790,10.1016/j.cbpa.2013.10.018,2013,CURRENT OPINION IN CHEMICAL BIOLOGY,Biomedical Research,46,1.902
51850568,10.1093/cercor/bhs310,2014,CEREBRAL CORTEX,Clinical Medicine,47,2.921
49957167,10.3945/jn.112.168484,2013,JOURNAL OF NUTRITION,Biomedical Research,34,2.123
49958604,10.1016/j.critrevonc.2012.05.003,2013,CRITICAL REVIEWS IN ONCOLOGY/HEMATOLOGY,Clinical Medicine,8,0.356
51850866,10.1186/1471-2407-14-16,2014,BMC CANCER,Clinical Medicine,11,0.616
51248793,10.1530/ERC-13-0151,2013,ENDOCRINE-RELATED CANCER,Clinical Medicine,34,1.515
51262160,10.1093/aje/kwt136,2013,AMERICAN JOURNAL OF EPIDEMIOLOGY,Clinical Medicine,19,1.165
51874082,10.1096/fj.12-213611,2013,FASEB JOURNAL,Biology,21,1.482
51931264,10.1007/s12011-013-9874-6,2014,BIOLOGICAL TRACE ELEMENT RESEARCH,Biomedical Research,8,0.611
51279916,10.1371/journal.pone.0077366,2013,PLOS ONE,Biomedical Research,28,1.093
47823903,10.1080/09297049.2010.542746,2011,CHILD NEUROPSYCHOLOGY,Clinical Medicine,66,2.433
51298312,10.1371/journal.pone.0076994,2013,PLOS ONE,Biomedical Research,89,3.474
51944634,10.1089/nat.2013.0420,2013,NUCLEIC ACID THERAPEUTICS,Biomedical Research,7,0.289
51436039,10.1038/bjc.2013.619,2013,BRITISH JOURNAL OF CANCER,Clinical Medicine,37,1.648
51436790,10.1016/j.ultrasmedbio.2013.07.017,2013,ULTRASOUND IN MEDICINE AND BIOLOGY,Clinical Medicine,3,0.244
51961604,10.1074/mcp.M113.030643,2013,MOLECULAR & CELLULAR PROTEOMICS,Biomedical Research,65,2.687
51962129,10.1200/JCO.2013.50.1684,2013,JOURNAL OF CLINICAL ONCOLOGY,Clinical Medicine,110,4.901
51976021,10.1074/jbc.M113.494328,2013,JOURNAL OF BIOLOGICAL CHEMISTRY,Biomedical Research,11,0.455
51980653,10.1002/ijc.28507,2014,INTERNATIONAL JOURNAL OF CANCER,Clinical Medicine,12,0.672
51993161,10.1002/nbm.3071,2014,NMR IN BIOMEDICINE,Clinical Medicine,5,0.515
51994523,10.1021/mp4004282,2014,MOLECULAR PHARMACEUTICS,Clinical Medicine,17,1.268
51999832,10.1371/journal.pone.0088423,2014,PLOS ONE,Biomedical Research,5,0.249
52023454,10.1158/0008-5472.CAN-13-2466,2014,CANCER RESEARCH,Clinical Medicine,28,1.567
51307004,10.1111/nyas.12160,2013,ANNALS OF THE NEW YORK ACADEMY OF SCIENCES,Biomedical Research,52,2.03
47858055,10.1002/wrna.90,2011,WILEY INTERDISCIPLINARY REVIEWS-RNA,Biomedical Research,82,2.492
47901246,10.1016/j.ultrasmedbio.2011.10.002,2012,ULTRASOUND IN MEDICINE AND BIOLOGY,Clinical Medicine,31,2.148
47915038,10.1111/j.1365-2559.2011.04033.x,2012,HISTOPATHOLOGY,Clinical Medicine,233,14.573
47920686,10.1002/ijc.26005,2012,INTERNATIONAL JOURNAL OF CANCER,Clinical Medicine,8,0.31
50002980,10.1172/JCI63324,2013,JOURNAL OF CLINICAL INVESTIGATION,Clinical Medicine,84,5.113
47934401,10.1002/pmic.201100348,2012,PROTEOMICS,Biomedical Research,3,0.107
47934507,10.1002/jcb.23379,2012,JOURNAL OF CELLULAR BIOCHEMISTRY,Biomedical Research,32,1.138
47934852,10.1002/cncr.26315,2012,CANCER,Clinical Medicine,6,0.232
47953015,10.1002/nbm.1723,2012,NMR IN BIOMEDICINE,Clinical Medicine,13,0.901
47958555,10.4155/FMC.11.161,2012,FUTURE MEDICINAL CHEMISTRY,Clinical Medicine,21,1.129
47961240,10.1002/pros.21441,2012,PROSTATE,Clinical Medicine,10,0.723
47962022,10.1038/embor.2011.231,2012,EMBO REPORTS,Biomedical Research,37,1.316
50005300,10.1186/1471-2148-13-19,2013,BMC EVOLUTIONARY BIOLOGY,Biomedical Research,8,0.329
50007900,10.1016/j.nbd.2012.10.014,2013,NEUROBIOLOGY OF DISEASE,Clinical Medicine,63,3.222
47962238,10.1038/bjc.2011.532,2012,BRITISH JOURNAL OF CANCER,Clinical Medicine,47,1.819
47962521,10.1074/jbc.M111.304519,2012,JOURNAL OF BIOLOGICAL CHEMISTRY,Biomedical Research,12,0.427
52031468,10.1016/j.celrep.2013.12.001,2014,CELL REPORTS,Biomedical Research,35,1.691
47962582,10.1074/jbc.M111.278705,2012,JOURNAL OF BIOLOGICAL CHEMISTRY,Biomedical Research,100,3.557
47964182,10.1101/gad.173435.111,2012,GENES & DEVELOPMENT,Biomedical Research,329,12.018
52036405,10.1021/pr401106h,2014,JOURNAL OF PROTEOME RESEARCH,Biomedical Research,24,1.221
47967634,10.1083/jcb.201105009,2012,JOURNAL OF CELL BIOLOGY,Biomedical Research,59,2.032
50015557,10.1016/j.ijrobp.2012.05.044,2013,INTERNATIONAL JOURNAL OF RADIATION ONCOLOGY BIOLOGY PHYSICS,Clinical Medicine,23,1.025
47969728,10.1158/1535-7163.MCT-11-0540,2012,MOLECULAR CANCER THERAPEUTICS,Clinical Medicine,19,0.735
47975573,10.1016/j.jpedsurg.2011.10.035,2012,JOURNAL OF PEDIATRIC SURGERY,Clinical Medicine,5,0.414
47977645,10.1002/jcp.22947,2012,JOURNAL OF CELLULAR PHYSIOLOGY,Biomedical Research,32,1.102
47994933,10.1101/gr.124347.111,2012,GENOME RESEARCH,Biomedical Research,44,1.607
47994946,10.1101/gr.131508.111,2012,GENOME RESEARCH,Biomedical Research,54,1.973
47996688,10.1002/ijc.26138,2012,INTERNATIONAL JOURNAL OF CANCER,Clinical Medicine,24,0.929
47997271,10.1016/j.drudis.2011.09.009,2012,DRUG DISCOVERY TODAY,Clinical Medicine,269,14.464
51310549,10.1063/1.4825319,2013,JOURNAL OF APPLIED PHYSICS,Physics,12,1.211
48000249,10.1016/j.canlet.2011.10.006,2012,CANCER LETTERS,Clinical Medicine,28,1.083
48005661,10.1371/journal.pone.0030062,2012,PLOS ONE,Biomedical Research,51,1.633
51312583,10.1021/ac402162r,2013,ANALYTICAL CHEMISTRY,Chemistry,22,1.528
48007282,10.1093/hmg/ddr511,2012,HUMAN MOLECULAR GENETICS,Biomedical Research,34,1.242
48013436,10.1016/j.medengphy.2011.06.019,2012,MEDICAL ENGINEERING & PHYSICS,Biomedical Research,8,0.396
48019168,10.1210/en.2011-1527,2012,ENDOCRINOLOGY,Clinical Medicine,67,2.811
48023341,10.1523/JNEUROSCI.4480-11.2012,2012,JOURNAL OF NEUROSCIENCE,Clinical Medicine,24,1.041
48024943,10.1016/j.bbcan.2011.09.002,2012,BIOCHIMICA ET BIOPHYSICA ACTA-REVIEWS ON CANCER,Biomedical Research,54,1.921
48044044,10.1016/j.mce.2011.03.026,2012,MOLECULAR AND CELLULAR ENDOCRINOLOGY,Clinical Medicine,18,0.755
48044303,10.1016/j.eururo.2011.10.025,2012,EUROPEAN UROLOGY,Clinical Medicine,9,0.651
48044684,10.1016/B978-0-12-396962-0.00002-1,2012,METHODS IN ENZYMOLOGY,Biomedical Research,48,1.707
48109648,10.1093/annonc/mdr349,2012,ANNALS OF ONCOLOGY,Clinical Medicine,20,0.774
48130242,10.1021/ol203498a,2012,ORGANIC LETTERS,Chemistry,17,1.027
48130679,10.1093/neuonc/nor226,2012,NEURO-ONCOLOGY,Clinical Medicine,9,0.39
50027830,10.1016/j.molcel.2012.12.001,2013,MOLECULAR CELL,Biomedical Research,102,4.162
50029710,10.1523/JNEUROSCI.1840-12.2013,2013,JOURNAL OF NEUROSCIENCE,Clinical Medicine,22,1.125
51315949,10.1016/j.taap.2013.07.013,2013,TOXICOLOGY AND APPLIED PHARMACOLOGY,Clinical Medicine,28,1.745
51324585,10.1021/nn403617J,2013,ACS NANO,Engineering and Technology,171,8.054
51336998,10.1016/j.jpeds.2013.06.038,2013,JOURNAL OF PEDIATRICS,Clinical Medicine,10,0.82
50034700,10.1038/pcan.2012.20,2013,PROSTATE CANCER AND PROSTATIC DISEASES,Clinical Medicine,54,4.505
52043037,10.1118/1.4862507,2014,MEDICAL PHYSICS,Clinical Medicine,11,1.133
52055955,10.1038/pcan.2013.37,2014,PROSTATE CANCER AND PROSTATIC DISEASES,Clinical Medicine,12,1.187
52055956,10.1038/pcan.2013.40,2014,PROSTATE CANCER AND PROSTATIC DISEASES,Clinical Medicine,8,0.792
50066800,10.1021/ml300298v,2013,ACS MEDICINAL CHEMISTRY LETTERS,Clinical Medicine,8,0.499
50067250,10.1371/journal.pone.0056692,2013,PLOS ONE,Biomedical Research,9,0.351
50069489,10.1073/pnas.1219192110,2013,PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,Biomedical Research,44,1.717
50070604,10.1093/jmcb/mjs042,2013,JOURNAL OF MOLECULAR CELL BIOLOGY,Biomedical Research,47,1.943
51457247,10.1158/0008-5472.CAN-12-4692,2013,CANCER RESEARCH,Clinical Medicine,19,0.847
51461800,10.2217/nnm.13.177,2013,NANOMEDICINE,Biomedical Research,45,1.86
51007311,10.1038/ncomms3135,2013,NATURE COMMUNICATIONS,Biomedical Research,11,0.429
51462857,10.1007/s00262-013-1482-y,2013,CANCER IMMUNOLOGY IMMUNOTHERAPY,Clinical Medicine,10,0.446
52116664,10.1097/TA.0b013e318292158d,2013,JOURNAL OF TRAUMA AND ACUTE CARE SURGERY,Clinical Medicine,8,0.775
52131646,10.1158/1078-0432.CCR-12-3601,2014,CLINICAL CANCER RESEARCH,Clinical Medicine,41,2.295
52185204,10.1111/cei.12247,2014,CLINICAL AND EXPERIMENTAL IMMUNOLOGY,Clinical Medicine,3,0.18
51379471,10.1371/journal.pone.0078175,2013,PLOS ONE,Biomedical Research,2,0.078
51380852,10.1016/j.media.2013.06.002,2013,MEDICAL IMAGE ANALYSIS,Engineering and Technology,15,1.729
52189583,10.2967/jnumed.113.120873,2014,JOURNAL OF NUCLEAR MEDICINE,Clinical Medicine,31,3.192
52248530,10.1038/onc.2013.84,2014,ONCOGENE,Biomedical Research,16,0.894
52423475,10.1158/0008-5472.CAN-13-2876,2014,CANCER RESEARCH,Clinical Medicine,115,6.437
52423890,10.1038/bjc.2014.141,2014,BRITISH JOURNAL OF CANCER,Clinical Medicine,26,1.455
52433187,10.1111/bju.12264,2014,BJU INTERNATIONAL,Clinical Medicine,3,0.297
53620231,10.1002/ajmg.a.36754,2014,AMERICAN JOURNAL OF MEDICAL GENETICS PART A,Biomedical Research,10,0.559
53630378,10.1007/s10555-014-9519-z,2014,CANCER AND METASTASIS REVIEWS,Clinical Medicine,12,0.672
51208684,10.1007/s00170-013-4839-7,2013,INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY,Engineering and Technology,11,1.012
51209862,10.1158/1940-6207.CAPR-12-0423,2013,CANCER PREVENTION RESEARCH,Clinical Medicine,21,0.936
51766902,10.1371/journal.pone.0085143,2013,PLOS ONE,Biomedical Research,19,0.742
51779385,10.1016/j.joca.2013.08.024,2013,OSTEOARTHRITIS AND CARTILAGE,Clinical Medicine,68,3.834
49985217,10.1038/ng.2509,2013,NATURE GENETICS,Biomedical Research,240,9.867
47860935,10.1530/ERC-10-0339,2011,ENDOCRINE-RELATED CANCER,Clinical Medicine,73,2.383
47860936,10.1530/ERC-11-0141,2011,ENDOCRINE-RELATED CANCER,Clinical Medicine,175,5.713
50007957,10.1021/mp3004463,2013,MOLECULAR PHARMACEUTICS,Clinical Medicine,4,0.249
48028214,10.1038/nrm3274,2012,NATURE REVIEWS MOLECULAR CELL BIOLOGY,Biomedical Research,318,11.311
48037713,10.1158/1078-0432.CCR-11-2521,2012,CLINICAL CANCER RESEARCH,Clinical Medicine,31,1.2
48059077,10.1038/cddis.2011.141,2012,CELL DEATH & DISEASE,Biomedical Research,34,1.171
48095605,10.1124/mol.111.075838,2012,MOLECULAR PHARMACOLOGY,Clinical Medicine,10,0.538
48096902,10.1158/0008-5472.CAN-11-0042,2012,CANCER RESEARCH,Clinical Medicine,22,0.851
48106205,10.1002/pros.21449,2012,PROSTATE,Clinical Medicine,7,0.506
48106435,10.1002/humu.22007,2012,HUMAN MUTATION,Biomedical Research,19,0.694
50063063,10.1117/1.JBO.18.1.017005,2013,JOURNAL OF BIOMEDICAL OPTICS,Physics,6,0.625
50073630,10.1021/ic302340c,2013,INORGANIC CHEMISTRY,Chemistry,21,1.586
52981658,10.4161/onci.27317,2014,ONCOIMMUNOLOGY,Clinical Medicine,7,0.392
52982388,10.4161/onci.28609,2014,ONCOIMMUNOLOGY,Clinical Medicine,8,0.448
53093872,10.1016/j.cell.2014.03.060,2014,CELL,Biomedical Research,246,12.511
53041841,10.1117/1.JBO.19.6.066009,2014,JOURNAL OF BIOMEDICAL OPTICS,Physics,4,0.49
53110766,10.1016/j.brachy.2014.04.003,2014,BRACHYTHERAPY,Clinical Medicine,5,0.515
53183488,10.1093/jnci/dju085,2014,JOURNAL OF THE NATIONAL CANCER INSTITUTE,Clinical Medicine,8,0.448
53494569,10.1097/NEN.0000000000000126,2014,JOURNAL OF NEUROPATHOLOGY AND EXPERIMENTAL NEUROLOGY,Clinical Medicine,7,0.435
52382337,10.1002/pros.22792,2014,PROSTATE,Clinical Medicine,11,1.088
53499349,10.1002/jcp.24791,2015,JOURNAL OF CELLULAR PHYSIOLOGY,Biomedical Research,26,1.652
53500613,10.1002/jbm.a.35115,2014,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART A,Biomedical Research,30,1.931
53500624,10.1002/jbm.a.35122,2014,JOURNAL OF BIOMEDICAL MATERIALS RESEARCH PART A,Biomedical Research,7,0.45
53538086,10.1039/c4cc06056c,2014,CHEMICAL COMMUNICATIONS,Chemistry,9,0.4
52392466,10.1038/ncomms4384,2014,NATURE COMMUNICATIONS,Biomedical Research,41,2.046
